sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.4576;-0.4496;10.0459;-0.2596;-0.3562;9.7967;-0.1498;0.1373;0.2678;0.24;-0.26;-0.12;7.7474;663.36;98.04;104.1;278.64;2.08;1.52;54.506;20.990051;105.78255;-44.84;31.198939023800342;1.5;9.677419;50.3;9 / 12;"$GPGSV,3,3,12,32,51,059,36,03,07,320,,18,11,153,,29,11,094,*7B::$GPGGA,101016,2059.403763,N,10546.953448,E,1,09,0.8,7.1,M,-21.0,M,,*66::$GPVTG,49.8,T,49.8,M,2.9,N,5.4,K,A*29::$GPRMC,101016,A,2059.403763,N,10546.953448,E,2.9,49.8,221216,1.4,W,A*3B::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";646074;2016-12-22 17:10:16:307
-0.5671;-0.7114;10.0983;-0.315;-0.4488;9.7913;-0.148;0.0269;-0.0106;-0.22;0.23;-0.09;7.6632;662.64;97.98;103.74;278.68;2.62;1.84;36.013;20.990076;105.78258;-43.23;31.198939023800342;1.5;9.677419;50.7;9 / 12;"$GPGSV,3,3,12,32,51,059,35,03,07,320,,18,11,153,,29,11,094,*78::$GPGGA,101017,2059.404481,N,10546.954379,E,1,09,0.8,7.6,M,-21.0,M,,*6A::$GPVTG,50.7,T,50.7,M,2.9,N,5.4,K,A*29::$GPRMC,101017,A,2059.404481,N,10546.954379,E,2.9,50.7,221216,1.4,W,A*37::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";647075;2016-12-22 17:10:17:308
-0.2219;-0.5281;9.9435;-0.1814;-0.5508;9.7895;0.3061;-0.0252;0.4557;0.09;-0.35;-0.18;7.5789;663.06;97.32;103.74;278.72;3.22;1.06;31.189;20.990076;105.78258;-43.23;31.198939023800342;1.5;9.677419;50.7;8 / 11;"$GPGSV,3,3,11,03,07,320,,18,11,153,,29,11,094,*44::$GPGGA,101018,2059.405188,N,10546.955358,E,1,08,0.8,8.1,M,-21.0,M,,*63::$GPVTG,51.7,T,51.7,M,2.9,N,5.4,K,A*29::$GPRMC,101018,A,2059.405188,N,10546.955358,E,2.9,51.7,221216,1.4,W,A*36::$GPGSA,A,3,01,10,14,16,22,25,31,32,,,,,1.1,0.8,0.8*34";648076;2016-12-22 17:10:18:309
0.247;0.1407;9.8245;0.0128;-0.1733;9.8051;0.2963;0.2357;-0.1536;-0.12;-0.01;-0.12;7.5789;663.48;97.02;103.92;278.48;1.01;-0.07;30.574;20.990099;105.78261;-42.9;31.198939023800342;1.5;9.677419;52.3;11 / 12;"$GPGSV,3,3,12,29,11,094,23,31,52,337,39,32,51,059,37,18,11,153,*76::$GPGGA,101019,2059.405903,N,10546.956309,E,1,11,0.8,7.7,M,-21.0,M,,*6F::$GPVTG,52.3,T,52.3,M,2.9,N,5.4,K,A*29::$GPRMC,101019,A,2059.405903,N,10546.956309,E,2.9,52.3,221216,1.4,W,A*3C::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.8*38";649077;2016-12-22 17:10:19:310
-0.0577;-0.2615;9.9435;0.0054;-0.033;9.8066;-0.0083;-0.2742;0.4766;-0.18;0.11;-0.03;7.4947;663.66;97.08;104.04;278.34;0.19;-0.03;36.572;20.990099;105.78261;-42.9;31.198939023800342;1.5;9.677419;52.3;9 / 10;"$GPGSV,3,3,10,32,51,059,39,18,11,153,*75::$GPGGA,101020,2059.406580,N,10546.957294,E,1,09,0.8,6.9,M,-21.0,M,,*63::$GPVTG,52.3,T,52.3,M,3.4,N,6.3,K,A*21::$GPRMC,101020,A,2059.406580,N,10546.957294,E,3.4,52.3,221216,1.4,W,A*3A::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";650074;2016-12-22 17:10:20:307
-0.0053;-0.3591;9.7126;0.0114;-0.2516;9.8034;0.0717;-0.1847;-0.1901;-0.18;-0.1;0.01;6.1474;663.6;97.74;103.98;278.58;1.22;-0.02;38.736;20.99012;105.78264;-45.48;31.198939023800342;1.75;9.677419;52.8;10 / 12;"$GPGSV,3,3,12,31,52,337,38,32,51,059,38,03,07,320,,18,11,153,*7A::$GPGGA,101021,2059.407262,N,10546.958344,E,1,10,0.8,6.9,M,-21.0,M,,*63::$GPVTG,52.8,T,52.8,M,3.4,N,6.3,K,A*21::$GPRMC,101021,A,2059.407262,N,10546.958344,E,3.4,52.8,221216,1.4,W,A*39::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";651075;2016-12-22 17:10:21:308
0.278;-0.4067;10.1816;-0.1274;-0.4432;9.7958;-0.0296;-0.2956;0.4791;-0.15;0.02;0.01;6.0632;662.82;98.04;104.76;278.74;2.56;0.86;31.768;20.99012;105.78264;-45.48;31.198939023800342;1.75;9.677419;52.8;10 / 12;"$GPGSV,3,3,12,31,52,337,38,32,51,059,38,03,07,320,,18,11,153,*7A::$GPGGA,101022,2059.407810,N,10546.959112,E,1,10,0.8,7.0,M,-21.0,M,,*67::$GPVTG,52.8,T,52.8,M,3.4,N,6.3,K,A*21::$GPRMC,101022,A,2059.407810,N,10546.959112,E,3.4,52.8,221216,1.4,W,A*35::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";652075;2016-12-22 17:10:22:308
-0.2529;0.4788;9.8555;-0.1111;-0.3609;9.7994;0.1183;1.065;0.2142;0.4;0.08;0.01;6.3158;664.2;98.58;104.46;278.81;2.49;0.64;37.423;20.990145;105.78267;-45.81;31.198939023800342;1.75;9.677419;53.2;11 / 12;"$GPGSV,3,3,12,29,11,094,28,31,52,337,36,32,51,059,35,18,11,153,*70::$GPGGA,101023,2059.408683,N,10546.960508,E,1,11,0.8,6.8,M,-21.0,M,,*60::$GPVTG,53.2,T,53.2,M,3.4,N,6.3,K,A*21::$GPRMC,101023,A,2059.408683,N,10546.960508,E,3.4,53.2,221216,1.4,W,A*31::$GPGSA,A,3,01,03,10,14,16,22,25,26,29,31,32,,1.1,0.8,0.8*38";653077;2016-12-22 17:10:23:310
0.0018;-0.5115;9.2651;-0.0644;-0.1611;9.8051;0.0078;-0.4513;-0.0264;-1.29;0.29;-0.09;6.3158;664.62;100.32;104.94;278.65;0.72;0.34;35.776;20.990145;105.78267;-45.81;31.198939023800342;1.75;9.677419;53.2;10 / 11;"$GPGSV,3,3,11,31,52,337,39,32,51,059,36,18,11,153,*43::$GPGGA,101024,2059.409430,N,10546.961640,E,1,10,0.8,7.2,M,-21.0,M,,*68::$GPVTG,53.3,T,53.3,M,3.4,N,6.3,K,A*21::$GPRMC,101024,A,2059.409430,N,10546.961640,E,3.4,53.3,221216,1.4,W,A*32::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";654076;2016-12-22 17:10:24:309
-0.4457;0.0717;9.965;-0.072;-0.1689;9.8049;-0.1179;-0.0123;-0.2495;0.21;0.17;0.04;6.1474;661.74;99.9;105.18;278.74;1.09;0.39;44.268;20.99017;105.782715;-45.81;31.198939023800342;1.75;9.677419;52.7;10 / 12;"$GPGSV,3,3,12,31,52,337,38,32,51,059,36,03,07,320,,18,11,153,*74::$GPGGA,101025,2059.410219,N,10546.962827,E,1,10,0.8,6.8,M,-21.0,M,,*6B::$GPVTG,52.7,T,52.7,M,3.4,N,6.3,K,A*21::$GPRMC,101025,A,2059.410219,N,10546.962827,E,3.4,52.7,221216,1.4,W,A*3F::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";655075;2016-12-22 17:10:25:308
-0.291;-0.5924;9.8174;-0.1831;-0.3542;9.7985;0.1321;-0.1391;0.1482;-0.28;0.02;0.01;5.8947;661.02;99.48;104.76;278.73;1.87;1.29;35.803;20.99017;105.782715;-45.81;31.198939023800342;1.75;9.677419;52.7;10 / 12;"$GPGSV,3,3,12,31,52,337,39,32,51,059,37,03,07,320,,18,11,153,*74::$GPGGA,101026,2059.411201,N,10546.964246,E,1,10,0.8,7.4,M,-21.0,M,,*66::$GPVTG,52.6,T,52.6,M,4.9,N,9.0,K,A*27::$GPRMC,101026,A,2059.411201,N,10546.964246,E,4.9,52.6,221216,1.4,W,A*34::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";656075;2016-12-22 17:10:26:308
-0.0601;-1.5065;9.8197;-0.1051;-0.6791;9.7825;0.1419;-0.9892;-0.5168;-0.15;-0.17;0.34;5.8105;660.72;98.7;104.58;278.94;3.13;0.67;32.688;20.990204;105.78277;-42.9;31.198939023800342;2.75;9.677419;53.1;10 / 12;"$GPGSV,3,3,12,31,52,337,36,32,51,059,34,03,07,320,,18,11,153,*78::$GPGGA,101027,2059.412275,N,10546.965853,E,1,10,0.8,7.7,M,-21.0,M,,*6B::$GPVTG,53.1,T,53.1,M,5.3,N,9.9,K,A*25::$GPRMC,101027,A,2059.412275,N,10546.965853,E,5.3,53.1,221216,1.4,W,A*37::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";657075;2016-12-22 17:10:27:308
0.6802;-0.4353;9.4056;-0.0575;-1.0098;9.7544;1.1513;0.5056;-0.2762;0.15;0.26;0.34;5.8105;661.08;98.58;104.76;279.35;6.07;0.5;32.016;20.990204;105.78277;-42.9;31.198939023800342;2.75;9.677419;53.1;10 / 12;"$GPGSV,3,3,12,31,52,337,35,32,51,059,33,03,07,320,,18,11,153,*7C::$GPGGA,101028,2059.413320,N,10546.967470,E,1,10,0.8,8.2,M,-21.0,M,,*61::$GPVTG,54.1,T,54.1,M,5.3,N,9.9,K,A*25::$GPRMC,101028,A,2059.413320,N,10546.967470,E,5.3,54.1,221216,1.4,W,A*30::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";658075;2016-12-22 17:10:28:308
0.3827;-0.8328;9.6436;-0.0601;-0.9429;9.761;-0.4743;0.1966;0.2113;-0.22;-0.53;-0.21;6.2316;661.74;98.04;104.64;279.19;5.52;0.39;33.609;20.990236;105.782814;-40.97;31.198939023800342;2.75;9.677419;55.7;10 / 12;"$GPGSV,3,3,12,31,52,337,37,32,51,059,35,03,07,320,,18,11,153,*78::$GPGGA,101029,2059.414246,N,10546.968932,E,1,10,0.8,8.3,M,-21.0,M,,*63::$GPVTG,55.7,T,55.7,M,5.3,N,9.9,K,A*25::$GPRMC,101029,A,2059.414246,N,10546.968932,E,5.3,55.7,221216,1.4,W,A*34::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";659075;2016-12-22 17:10:29:308
-0.11;-0.9852;9.6579;-0.0132;-0.9315;9.7623;0.3266;0.2547;-0.2528;-0.12;0.08;-0.42;6.0632;662.58;98.34;105.12;279.17;5.52;0.44;32.434;20.990236;105.782814;-40.97;31.198939023800342;2.75;9.677419;55.7;10 / 12;"$GPGSV,3,3,12,31,52,337,37,32,51,059,35,03,07,320,,18,11,153,*78::$GPGGA,101030,2059.415085,N,10546.970221,E,1,10,0.8,8.3,M,-21.0,M,,*67::$GPVTG,55.4,T,55.4,M,4.9,N,9.0,K,A*27::$GPRMC,101030,A,2059.415085,N,10546.970221,E,4.9,55.4,221216,1.4,W,A*38::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";660075;2016-12-22 17:10:30:308
0.7255;-0.3544;9.3627;-0.1291;-0.6767;9.7824;0.9816;0.1645;-0.1952;0.03;0.2;-0.3;6.3158;661.92;98.1;104.82;278.94;4.05;0.91;31.56;20.990265;105.78286;-40.65;31.198939023800342;2.25;9.677419;58.1;10 / 12;"$GPGSV,3,3,12,31,52,337,37,32,51,059,34,03,07,320,,18,11,153,*79::$GPGGA,101031,2059.415790,N,10546.971376,E,1,10,0.8,8.4,M,-21.0,M,,*60::$GPVTG,58.1,T,58.1,M,4.4,N,8.1,K,A*2A::$GPRMC,101031,A,2059.415790,N,10546.971376,E,4.4,58.1,221216,1.4,W,A*3D::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";661075;2016-12-22 17:10:31:308
0.4089;-0.1235;9.377;-0.1684;-0.6581;9.7831;-0.5268;0.7194;-0.3248;-0.09;0.14;-0.27;6.3158;661.68;97.98;104.28;278.91;3.85;0.99;32.963;20.990265;105.78286;-40.65;31.198939023800342;2.25;9.677419;58.1;10 / 12;"$GPGSV,3,3,12,31,52,337,35,32,51,059,35,03,07,320,,18,11,153,*7A::$GPGGA,101032,2059.416415,N,10546.972335,E,1,10,0.8,8.4,M,-21.0,M,,*6A::$GPVTG,56.6,T,56.6,M,4.4,N,8.1,K,A*2A::$GPRMC,101032,A,2059.416415,N,10546.972335,E,4.4,56.6,221216,1.4,W,A*3E::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";662074;2016-12-22 17:10:32:307
-0.1219;-0.6876;9.9673;-0.0998;-0.8076;9.7728;0.2311;-0.015;-0.4265;0.15;-0.1;-0.18;5.8105;661.98;97.92;105.06;279.06;4.72;0.58;36.548;20.990282;105.78288;-40.32;31.198939023800342;1.75;9.677419;57.5;9 / 11;"$GPGSV,3,3,11,32,51,059,33,03,07,320,,18,11,153,*4B::$GPGGA,101033,2059.416919,N,10546.973069,E,1,09,0.8,8.5,M,-21.0,M,,*68::$GPVTG,57.5,T,57.5,M,3.4,N,6.3,K,A*21::$GPRMC,101033,A,2059.416919,N,10546.973069,E,3.4,57.5,221216,1.4,W,A*30::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";663075;2016-12-22 17:10:33:308
0.3636;-0.0402;9.3413;0.0293;-0.4152;9.7978;-0.0294;0.1377;0.1363;-0.15;-0.01;-0.09;5.7263;662.4;97.86;104.94;278.8;2.43;-0.17;31.066;20.990282;105.78288;-40.32;31.198939023800342;1.75;9.677419;57.5;10 / 12;"$GPGSV,3,3,12,31,52,337,38,32,51,059,35,03,07,320,,18,11,153,*77::$GPGGA,101034,2059.416968,N,10546.972876,E,1,10,0.8,8.1,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101034,A,2059.416968,N,10546.972876,E,0.0,,221216,1.4,W,A*28::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";664075;2016-12-22 17:10:34:308
0.2899;-1.2637;9.4436;0.1135;-0.7817;9.7748;0.126;-0.4104;-0.1955;-0.15;-0.07;-0.06;5.8947;661.68;97.8;104.94;279.17;4.57;-0.67;33.57;20.990282;105.78288;-40.32;31.198939023800342;1.75;9.677419;57.5;9 / 11;"$GPGSV,3,3,11,32,51,059,38,03,07,320,,18,11,153,*40::$GPGGA,101035,2059.416948,N,10546.972651,E,1,09,0.8,8.1,M,-21.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101035,A,2059.416948,N,10546.972651,E,0.0,,221216,1.4,W,A*20::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";665076;2016-12-22 17:10:35:309
0.1328;-0.6733;9.7198;0.1057;-0.5951;9.788;0.124;0.5283;-0.3688;-0.15;0.08;0.01;6.2316;662.7;98.28;104.52;278.98;3.48;-0.62;43.439;20.990282;105.78288;-40.32;31.198939023800342;1.75;9.677419;57.5;9 / 12;"$GPGSV,3,3,12,32,51,059,38,03,07,320,,18,11,153,,29,11,092,*73::$GPGGA,101036,2059.416893,N,10546.972535,E,1,09,0.8,8.3,M,-21.0,M,,*65::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101036,A,2059.416893,N,10546.972535,E,0.0,,221216,1.4,W,A*25::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";666075;2016-12-22 17:10:36:308
0.0352;-0.3472;9.8531;0.0576;-0.4611;9.7956;-0.1522;-0.1857;0.2284;-0.12;0.11;-0.03;6.4842;661.92;98.34;104.88;278.85;2.69;-0.34;34.605;20.990282;105.78288;-40.32;31.198939023800342;1.75;9.677419;57.5;7 / 10;"$GPGSV,3,3,10,18,11,153,,29,11,092,*76::$GPGGA,101037,2059.416880,N,10546.972473,E,1,07,0.8,8.4,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101037,A,2059.416880,N,10546.972473,E,0.0,,221216,1.4,W,A*25::$GPGSA,A,3,10,14,16,22,25,31,32,,,,,,1.1,0.8,0.8*35";667075;2016-12-22 17:10:37:308
-0.0577;-0.3996;9.8626;-0.0114;-0.4056;9.7983;-0.1511;-0.0855;0.112;0.03;-0.17;-0.03;6.5684;662.4;98.16;104.64;278.78;2.37;0.07;35.695;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;9 / 12;"$GPGSV,3,3,12,32,51,059,35,03,07,320,,18,11,153,,29,11,092,*7E::$GPGGA,101038,2059.416894,N,10546.972410,E,1,09,0.8,8.3,M,-21.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101038,A,2059.416894,N,10546.972410,E,0.0,,221216,1.4,W,A*2A::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";668075;2016-12-22 17:10:38:308
0.078;-0.4401;9.5436;0.0154;-0.3225;9.8013;0.0772;0.2466;-0.3031;0.03;-0.07;0.01;6.3158;662.22;98.94;104.1;278.8;1.88;-0.09;33.861;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;10 / 12;"$GPGSV,3,3,12,31,52,337,37,32,51,059,37,03,07,320,,18,11,153,*7A::$GPGGA,101039,2059.416950,N,10546.972372,E,1,10,0.8,8.2,M,-21.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101039,A,2059.416950,N,10546.972372,E,0.0,,221216,1.4,W,A*21::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";669076;2016-12-22 17:10:39:309
0.2851;-0.0521;9.139;0.0689;-0.3819;9.799;-0.0133;0.0675;0.0742;-0.22;0.14;-0.03;6.7368;662.52;98.58;104.82;278.82;1.98;-0.44;34.608;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;10 / 12;"$GPGSV,3,3,12,31,52,337,37,32,51,059,37,03,07,320,,18,11,153,*7A::$GPGGA,101040,2059.417033,N,10546.972343,E,1,10,0.8,8.0,M,-21.0,M,,*6B::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101040,A,2059.417033,N,10546.972343,E,0.0,,221216,1.4,W,A*20::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";670075;2016-12-22 17:10:40:308
0.2875;0.0574;9.3651;0.1178;-0.3308;9.8004;-0.0681;0.0048;0.0575;-0.15;0.11;-0.06;6.4842;662.28;98.34;105.3;278.79;2.15;-0.67;43.835;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;9 / 11;"$GPGSV,3,3,11,32,51,059,37,03,07,320,,18,11,153,*4F::$GPGGA,101041,2059.417098,N,10546.972328,E,1,09,0.8,7.7,M,-21.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101041,A,2059.417098,N,10546.972328,E,0.0,,221216,1.4,W,A*2D::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";671075;2016-12-22 17:10:41:308
0.1399;-0.2496;9.5079;0.1278;-0.3723;9.7987;-0.1038;-0.284;0.0632;0.03;-0.2;-0.03;6.5684;662.1;98.46;104.22;278.8;2.23;-0.7;29.371;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;9 / 12;"$GPGSV,3,3,12,32,51,059,34,03,07,320,,18,11,153,,29,11,092,*7F::$GPGGA,101042,2059.417165,N,10546.972322,E,1,09,0.8,7.7,M,-21.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101042,A,2059.417165,N,10546.972322,E,0.0,,221216,1.4,W,A*27::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";672075;2016-12-22 17:10:42:308
0.0732;-0.3306;9.6222;0.1733;-0.3528;9.7988;0.2022;0.2792;-0.3783;-0.03;-0.17;-0.03;6.3158;662.34;98.58;105.3;278.95;2.55;-0.8;32.581;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;9 / 12;"$GPGSV,3,3,12,32,51,059,35,03,07,320,,18,11,153,,29,11,092,*7E::$GPGGA,101043,2059.417246,N,10546.972361,E,1,09,0.8,7.5,M,-21.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101043,A,2059.417246,N,10546.972361,E,0.0,,221216,1.4,W,A*23::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";673075;2016-12-22 17:10:43:308
0.2756;-0.0473;9.2723;0.1245;-0.3651;9.7991;-0.0839;-0.1436;0.0305;-0.03;-0.1;-0.06;6.1474;661.8;98.7;104.52;278.9;2.25;-0.75;61.297;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;8 / 10;"$GPGSV,3,3,10,03,07,320,,18,11,153,*73::$GPGGA,101044,2059.417311,N,10546.972406,E,1,08,0.8,7.4,M,-21.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101044,A,2059.417311,N,10546.972406,E,0.0,,221216,1.4,W,A*21::$GPGSA,A,3,10,14,16,25,26,29,31,32,,,,,1.1,0.8,0.8*3A";674075;2016-12-22 17:10:44:308
-0.1362;-0.5139;9.8245;0.0311;-0.4169;9.7977;-0.0193;0.4092;-0.0278;0.0;-0.04;-0.03;4.8;661.62;98.94;105.12;278.94;2.65;-0.45;53.216;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;9 / 11;"$GPGSV,3,3,11,32,51,059,34,03,07,320,,18,11,153,*4C::$GPGGA,101045,2059.417373,N,10546.972439,E,1,09,0.8,7.3,M,-21.0,M,,*67::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101045,A,2059.417373,N,10546.972439,E,0.0,,221216,1.4,W,A*28::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";675074;2016-12-22 17:10:45:307
0.0423;-0.3448;9.5341;-0.068;-0.4072;9.798;-0.1548;-0.2736;0.2085;-0.03;-0.1;-0.03;6.3158;661.98;98.82;105.06;278.81;2.11;0.21;54.714;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;9 / 12;"$GPGSV,3,3,12,32,51,059,36,03,07,320,,18,11,153,,29,11,092,*7D::$GPGGA,101046,2059.417422,N,10546.972461,E,1,09,0.8,7.3,M,-21.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101046,A,2059.417422,N,10546.972461,E,0.0,,221216,1.4,W,A*25::$GPGSA,A,3,01,10,14,16,22,25,26,31,32,,,,1.1,0.8,0.8*30";676074;2016-12-22 17:10:46:307
-0.3338;-0.3329;9.8888;-0.1689;-0.3636;9.7985;0.1438;0.5123;-0.3512;0.0;-0.17;-0.03;3.4526;661.5;99.0;105.18;278.87;2.73;0.93;52.148;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;8 / 11;"$GPGSV,3,3,11,03,07,320,,18,11,153,,29,11,092,*42::$GPGGA,101047,2059.417452,N,10546.972474,E,1,08,0.8,7.3,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101047,A,2059.417452,N,10546.972474,E,0.0,,221216,1.4,W,A*27::$GPGSA,A,3,10,14,16,22,25,26,31,32,,,,,1.1,0.8,0.8*31";677075;2016-12-22 17:10:47:308
-0.3314;-0.5186;10.0126;-0.2355;-0.4224;9.7947;-0.1195;-0.0602;0.1876;-0.12;0.08;-0.06;5.1368;661.56;98.82;105.24;278.76;2.21;1.3;48.182;20.990282;105.782875;-40.97;31.198939023800342;0.0;12.903226;;8 / 11;"$GPGSV,3,3,11,03,07,320,,18,11,153,,29,11,092,*42::$GPGGA,101047,2059.417452,N,10546.972474,E,1,08,0.8,7.3,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101047,A,2059.417452,N,10546.972474,E,0.0,,221216,1.4,W,A*27::$GPGSA,A,3,10,14,16,22,25,26,31,32,,,,,1.1,0.8,0.8*31";678076;2016-12-22 17:10:48:309
-0.0196;-0.3044;9.4603;-0.2184;-0.3725;9.7971;-0.1508;-0.3163;0.1418;-0.09;0.11;-0.06;6.2316;661.92;98.82;105.42;278.71;1.74;1.18;42.62;20.990292;105.782875;-44.19;31.198939023800342;0.0;19.35484;;5 / 22;"$GPGSV,6,6,22,71,02,144,,72,50,133,*7D::$GPGGA,101048,2059.417488,N,10546.972489,E,1,05,0.8,7.3,M,-21.0,M,,*6E::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101048,A,2059.417488,N,10546.972489,E,0.0,,221216,1.4,W,A*2D::$GPGSA,A,3,14,25,26,31,32,,,,,,,,1.1,0.8,0.8*37";679075;2016-12-22 17:10:49:308
0.1756;0.0313;9.3413;-0.1097;-0.3515;9.7997;0.0077;-0.0837;0.0183;-0.18;0.14;-0.03;6.2316;661.74;98.28;105.18;278.72;2.3;0.83;43.267;20.990292;105.782875;-44.19;31.198939023800342;0.0;19.35484;;12 / 22;"$GPGSV,6,6,22,76,48,264,,71,02,144,*71::$GPGGA,101050,2059.417498,N,10546.972493,E,1,10,0.8,7.3,M,-21.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,A*23::$GPRMC,101050,A,2059.417498,N,10546.972493,E,0.0,,221216,1.4,W,A*2E::$GPGSA,A,3,01,10,14,16,22,25,26,29,31,32,,,1.1,0.8,0.8*3B";680076;2016-12-22 17:10:50:309
