sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-9.8458;-0.2758;-6.005;-8.53;-0.5479;-4.8073;-0.7875;0.6867;-1.1239;-16.54;14.78;-10.35;0.0842;361.02;61.26;-605.28;85.14;3.2;119.4;66.763;20.983131;105.77161;-43.55;NaN;8.5;9.677419;61.6;10 / 10;"$GPGSV,3,3,10,20,13,233,29,25,13,310,34*71::$GPGGA,235449,2058.989928,N,10546.301245,E,1,10,0.8,5.8,M,-21.0,M,,*66::$GPVTG,74.1,T,74.1,M,17.0,N,31.5,K,A*22::$GPRMC,235449,A,2058.989928,N,10546.301245,E,17.0,74.1,221216,1.4,W,A*02::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";370009;2016-12-23 06:54:48:970
-7.5797;-0.4424;-5.9907;-7.8319;-0.9309;-5.828;-0.4713;-0.1981;-1.3116;-4.53;-6.44;0.28;0.0842;358.2;63.42;-603.06;84.3;5.45;126.65;65.063;20.983208;105.77177;-49.68;NaN;9.0;12.903226;63.4;9 / 9;"$GPGSV,3,3,09,25,13,310,35*41::$GPGGA,235450,2058.992429,N,10546.305918,E,1,09,0.8,5.6,M,-21.0,M,,*69::$GPVTG,63.4,T,63.4,M,17.5,N,32.4,K,A*25::$GPRMC,235450,A,2058.992429,N,10546.305918,E,17.5,63.4,221216,1.4,W,A*0D::$GPGSA,A,3,02,05,06,09,12,13,19,20,25,,,,1.1,0.8,0.8*36";371010;2016-12-23 06:54:49:971
-7.4154;-0.6234;-4.6648;-8.4427;-0.5519;-4.9585;1.0202;0.8555;1.1285;-5.91;1.05;-8.25;0.0842;359.64;61.38;-604.38;85.07;3.23;120.43;66.246;20.983208;105.77177;-49.68;NaN;9.0;12.903226;63.4;9 / 10;"$GPGSV,3,3,10,25,13,310,36,17,31,120,*7D::$GPGGA,235451,2058.994718,N,10546.310106,E,1,09,0.8,6.2,M,-21.0,M,,*6B::$GPVTG,63.0,T,63.0,M,17.0,N,31.5,K,A*22::$GPRMC,235451,A,2058.994718,N,10546.310106,E,17.0,63.0,221216,1.4,W,A*09::$GPGSA,A,3,02,05,06,09,12,13,19,20,25,,,,1.1,0.8,0.8*36";372009;2016-12-23 06:54:50:970
-8.9626;-1.1566;-5.4289;-8.3747;-1.159;-4.9691;0.0133;0.2978;0.0581;2.96;-0.69;-2.99;0.0842;356.22;61.56;-603.66;84.96;6.79;120.68;65.721;20.983284;105.771904;-44.52;NaN;8.5;16.129032;61.5;10 / 10;"$GPGSV,3,3,10,20,13,233,26,25,13,310,32*78::$GPGGA,235452,2058.997120,N,10546.314436,E,1,10,0.8,7.2,M,-21.0,M,,*6D::$GPVTG,61.5,T,61.5,M,16.5,N,30.6,K,A*24::$GPRMC,235452,A,2058.997120,N,10546.314436,E,16.5,61.5,221216,1.4,W,A*05::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";373010;2016-12-23 06:54:51:971
-8.5699;-0.3496;-3.2461;-8.5863;-0.7767;-4.6735;0.7002;0.4153;-0.0315;-18.61;6.04;-3.85;0.0842;357.72;60.78;-604.44;85.21;4.54;118.56;65.788;20.983284;105.771904;-44.52;NaN;8.5;16.129032;61.5;10 / 10;"$GPGSV,3,3,10,20,13,233,24,25,13,310,34*7C::$GPGGA,235453,2058.998820,N,10546.318488,E,1,10,0.8,7.1,M,-21.0,M,,*60::$GPVTG,63.5,T,63.5,M,16.0,N,29.7,K,A*28::$GPRMC,235453,A,2058.998820,N,10546.318488,E,16.0,63.5,221216,1.4,W,A*0C::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";374010;2016-12-23 06:54:52:971
-7.8296;-0.2139;-5.7241;-8.3445;-0.491;-5.1282;-0.3093;-0.36;-0.7863;-1.04;1.62;-4.04;0.0842;359.76;61.32;-603.36;85.01;2.87;121.57;66.316;20.983355;105.77206;-46.13;NaN;9.0;19.35484;62.6;8 / 8;"$GPGSV,2,2,08,13,14,177,28,17,31,120,30,19,45,109,28,25,13,310,34*72::$GPGGA,235454,2059.001255,N,10546.323373,E,1,08,0.8,6.7,M,-21.0,M,,*62::$GPVTG,62.6,T,62.6,M,17.5,N,32.4,K,A*25::$GPRMC,235454,A,2059.001255,N,10546.323373,E,17.5,62.6,221216,1.4,W,A*06::$GPGSA,A,3,02,05,09,12,13,17,19,25,,,,,1.1,0.8,0.8*34";375009;2016-12-23 06:54:53:970
-9.3625;-0.1544;-4.4768;-8.5351;-0.2474;-4.823;-0.2147;0.0213;-0.7898;-3.63;1.93;0.31;0.0842;361.26;60.72;-603.72;85.08;1.45;119.47;67.513;20.983355;105.77206;-46.13;NaN;9.0;19.35484;62.6;8 / 8;"$GPGSV,2,2,08,13,14,177,28,17,31,120,30,19,45,109,28,25,13,310,34*72::$GPGGA,235455,2059.003497,N,10546.327979,E,1,08,0.8,6.1,M,-21.0,M,,*6B::$GPVTG,62.6,T,62.6,M,17.5,N,32.4,K,A*25::$GPRMC,235455,A,2059.003497,N,10546.327979,E,17.5,62.6,221216,1.4,W,A*09::$GPGSA,A,3,02,05,09,12,13,17,19,25,,,,,1.1,0.8,0.8*34";376010;2016-12-23 06:54:54:971
-8.1866;-0.5543;-6.1264;-8.3117;-0.2164;-5.1999;0.9955;0.6346;-0.3839;6.03;2.57;1.91;0.0842;0.0;0.0;0.0;85.0;1.26;122.03;67.057;20.983423;105.77222;-46.13;NaN;9.25;29.032257;64.7;10 / 10;"$GPGSV,3,3,10,20,13,233,24,25,13,310,33*7B::$GPGGA,235456,2059.005399,N,10546.333138,E,1,10,0.8,6.7,M,-21.0,M,,*60::$GPVTG,64.7,T,64.7,M,18.0,N,33.3,K,A*29::$GPRMC,235456,A,2059.005399,N,10546.333138,E,18.0,64.7,221216,1.4,W,A*00::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";377010;2016-12-23 06:54:55:971
-5.5682;-0.8447;-2.9676;-8.4591;-0.1828;-4.9579;1.753;0.6478;0.5257;2.78;-7.06;3.82;0.0;358.14;59.1;-603.48;85.2;1.07;120.37;65.049;20.983423;105.77222;-46.13;NaN;9.25;29.032257;64.7;8 / 8;"$GPGSV,2,2,08,13,14,177,25,17,31,120,40,19,45,109,29,20,13,233,27*7E::$GPGGA,235457,2059.008719,N,10546.336950,E,1,08,0.8,6.8,M,-21.0,M,,*65::$GPVTG,52.1,T,52.1,M,16.5,N,30.6,K,A*24::$GPRMC,235457,A,2059.008719,N,10546.336950,E,16.5,52.1,221216,1.4,W,A*0B::$GPGSA,A,3,02,06,09,12,13,17,19,20,,,,,1.1,0.8,0.8*32";378009;2016-12-23 06:54:56:970
-8.239;-0.0854;-5.4432;-8.3582;-0.3887;-5.1146;0.1119;0.303;-0.333;-1.07;0.72;-0.73;0.0;360.0;61.98;-603.06;84.93;2.27;121.46;67.058;20.983526;105.772354;-45.48;NaN;8.5;48.387096;52.1;8 / 8;"$GPGSV,2,2,08,13,14,177,25,17,31,120,40,19,45,109,29,20,13,233,27*7E::$GPGGA,235458,2059.011577,N,10546.340855,E,1,08,0.8,6.9,M,-21.0,M,,*6C::$GPVTG,52.1,T,52.1,M,16.5,N,30.6,K,A*24::$GPRMC,235458,A,2059.011577,N,10546.340855,E,16.5,52.1,221216,1.4,W,A*03::$GPGSA,A,3,02,06,09,12,13,17,19,20,,,,,1.1,0.8,0.8*32";379009;2016-12-23 06:54:57:970
-7.6344;-0.1354;-5.0219;-8.4083;-0.2284;-5.0417;0.7259;0.0918;-0.0089;0.98;2.25;-0.08;0.0;359.7;62.22;-602.82;84.95;1.33;120.95;66.396;20.983526;105.772354;-45.48;NaN;8.5;48.387096;52.1;9 / 9;"$GPGSV,3,3,09,25,13,310,23*46::$GPGGA,235459,2059.012080,N,10546.344429,E,1,09,0.8,6.0,M,-21.0,M,,*68::$GPVTG,58.1,T,58.1,M,15.1,N,27.9,K,A*2A::$GPRMC,235459,A,2059.012080,N,10546.344429,E,15.1,58.1,221216,1.4,W,A*02::$GPGSA,A,3,02,05,09,12,13,17,19,20,25,,,,1.1,0.8,0.8*36";380010;2016-12-23 06:54:58:971
-9.0602;-0.9637;-5.2575;-8.299;-0.2091;-5.2204;-0.732;-0.7539;-0.0187;3.21;0.99;3.25;0.0;358.32;61.56;-602.34;84.91;1.22;122.17;66.17;20.983587;105.77254;-46.45;NaN;9.5;29.032257;65.1;14 / 19;"$GPGSV,5,5,19,75,01,302,,69,71,039,,84,40,005,*4D::$GPGGA,235500,2059.015341,N,10546.352125,E,1,09,0.6,6.6,M,-21.0,M,,*6A::$GPVTG,65.1,T,65.1,M,18.5,N,34.2,K,A*2A::$GPRMC,235500,A,2059.015341,N,10546.352125,E,18.5,65.1,221216,1.4,W,A*0F::$GPGSA,A,3,02,05,09,12,13,17,19,20,25,,,,1.0,0.6,0.8*39";381009;2016-12-23 06:54:59:970
-7.8058;0.3098;-4.6743;-8.3578;-0.2334;-5.1247;0.6031;0.5445;0.4817;2.26;-9.2;4.66;0.0;359.4;61.68;-603.78;84.92;1.63;122.04;67.107;20.983587;105.77254;-46.45;NaN;9.5;29.032257;65.1;14 / 19;"$GPGSV,5,5,19,75,01,302,,69,71,039,,84,40,005,*4D::$GPGGA,235501,2059.017900,N,10546.357820,E,1,09,0.6,6.3,M,-21.0,M,,*6A::$GPVTG,64.8,T,64.8,M,19.4,N,36.0,K,A*2A::$GPRMC,235501,A,2059.017900,N,10546.357820,E,19.4,64.8,221216,1.4,W,A*02::$GPGSA,A,3,02,05,09,12,13,17,19,20,25,,,,1.0,0.6,0.8*39";382009;2016-12-23 06:55:00:970
-8.4485;0.3074;-6.4049;-8.257;-0.2643;-5.2842;-0.153;0.573;-1.0961;-2.27;-1.76;-3.2;0.0;358.56;62.16;-602.7;84.9;1.54;122.62;66.845;20.983664;105.77272;-44.19;NaN;10.0;22.580645;66.0;14 / 20;"$GPGSV,5,5,20,68,18,028,27,73,00,000,,69,71,039,,84,40,005,*79::$GPGGA,235502,2059.019845,N,10546.363230,E,1,09,0.6,7.3,M,-21.0,M,,*6A::$GPVTG,66.0,T,66.0,M,19.4,N,36.0,K,A*2A::$GPRMC,235502,A,2059.019845,N,10546.363230,E,19.4,66.0,221216,1.4,W,A*09::$GPGSA,A,3,02,05,09,12,13,17,19,20,25,,,,1.0,0.6,0.8*39";383009;2016-12-23 06:55:01:970
-7.9772;-0.252;-6.0216;-8.36;-0.2582;-5.1199;0.4196;0.0073;-0.8792;-4.84;-0.14;-3.6;0.0;358.32;61.14;-602.16;85.0;1.51;121.48;67.273;20.983664;105.77272;-44.19;NaN;10.0;22.580645;66.0;16 / 21;"$GPGSV,6,6,21,84,40,005,*47::$GPGGA,235503,2059.021740,N,10546.368607,E,1,10,0.6,7.7,M,-21.0,M,,*6D::$GPVTG,64.8,T,64.8,M,19.9,N,36.9,K,A*2E::$GPRMC,235503,A,2059.021740,N,10546.368607,E,19.9,64.8,221216,1.4,W,A*05::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";384011;2016-12-23 06:55:02:972
-9.0103;-0.4662;-7.9354;-8.1159;-0.254;-5.4989;-0.8502;-0.2108;-2.4067;-10.77;-1.0;-5.01;0.0;357.06;61.68;-603.48;84.85;1.48;124.12;67.626;20.98372;105.772896;-40.0;NaN;9.75;19.35484;69.4;16 / 22;"$GPGSV,6,6,22,69,71,037,,84,40,005,*79::$GPGGA,235504,2059.023277,N,10546.373932,E,1,10,0.6,8.6,M,-21.0,M,,*64::$GPVTG,69.4,T,69.4,M,19.0,N,35.1,K,A*2C::$GPRMC,235504,A,2059.023277,N,10546.373932,E,19.0,69.4,221216,1.4,W,A*0A::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";385011;2016-12-23 06:55:03:972
-8.896;-0.0164;-5.8693;-8.104;-0.3523;-5.511;-0.7076;0.3396;-0.3009;-5.97;1.45;-2.87;0.0;357.0;62.34;-602.46;84.8;2.06;124.22;69.743;20.98372;105.772896;-40.0;NaN;9.75;19.35484;69.4;16 / 22;"$GPGSV,6,6,22,69,71,037,,84,40,005,*79::$GPGGA,235505,2059.025509,N,10546.379527,E,1,10,0.6,9.2,M,-21.0,M,,*6A::$GPVTG,65.0,T,65.0,M,19.9,N,36.9,K,A*2E::$GPRMC,235505,A,2059.025509,N,10546.379527,E,19.9,65.0,221216,1.4,W,A*00::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";386011;2016-12-23 06:55:04:972
-7.6534;-0.3044;-4.3125;-7.7924;-0.4305;-5.9383;0.1885;0.1288;1.6635;0.61;-4.06;1.75;0.0;357.96;63.42;-603.18;84.55;2.52;127.31;67.08;20.983795;105.77308;-31.61;NaN;10.25;16.129032;64.3;16 / 22;"$GPGSV,6,6,22,69,71,037,,84,40,005,*79::$GPGGA,235506,2059.027840,N,10546.384916,E,1,10,0.6,11.2,M,-21.0,M,,*5E::$GPVTG,64.3,T,64.3,M,19.9,N,36.9,K,A*2E::$GPRMC,235506,A,2059.027840,N,10546.384916,E,19.9,64.3,221216,1.4,W,A*0F::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";387009;2016-12-23 06:55:05:970
-8.3342;0.4335;-5.8145;-8.59;-0.1022;-4.7298;0.318;0.5364;-1.0505;-4.26;-8.98;1.69;0.0;358.86;60.54;-605.28;85.06;0.6;118.84;68.367;20.983795;105.77308;-31.61;NaN;10.25;16.129032;64.3;16 / 22;"$GPGSV,6,6,22,73,00,000,,84,40,005,*70::$GPGGA,235507,2059.029945,N,10546.390149,E,1,10,0.6,12.4,M,-21.0,M,,*57::$GPVTG,63.8,T,63.8,M,19.0,N,35.1,K,A*2C::$GPRMC,235507,A,2059.029945,N,10546.390149,E,19.0,63.8,221216,1.4,W,A*06::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";388009;2016-12-23 06:55:06:970
-9.2245;-1.0399;-4.5744;-8.2961;-0.531;-5.2022;-0.8633;-0.5047;0.6686;-4.56;-0.81;-3.54;0.0;360.72;63.12;-604.5;84.82;3.1;122.09;66.845;20.983875;105.77325;-27.74;NaN;9.5;22.580645;61.3;16 / 22;"$GPGSV,6,6,22,68,18,028,27,73,00,000,*75::$GPGGA,235508,2059.032616,N,10546.394832,E,1,10,0.6,12.4,M,-21.0,M,,*5A::$GPVTG,61.3,T,61.3,M,18.5,N,34.2,K,A*2A::$GPRMC,235508,A,2059.032616,N,10546.394832,E,18.5,61.3,221216,1.4,W,A*06::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";389011;2016-12-23 06:55:07:972
-8.4532;-0.621;-5.4337;-8.2466;-0.4151;-5.2907;-0.1397;-0.2025;-0.1;-4.93;-0.51;-2.5;0.0;359.52;62.46;-603.24;84.88;2.43;122.68;66.579;20.983875;105.77325;-27.74;NaN;9.5;22.580645;61.3;16 / 22;"$GPGSV,6,6,22,68,18,028,27,73,00,000,*75::$GPGGA,235509,2059.035418,N,10546.399664,E,1,10,0.6,12.8,M,-21.0,M,,*5C::$GPVTG,59.3,T,59.3,M,19.0,N,35.1,K,A*2C::$GPRMC,235509,A,2059.035418,N,10546.399664,E,19.0,59.3,221216,1.4,W,A*03::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";390010;2016-12-23 06:55:08:971
-8.0414;-0.3306;-5.4646;-8.5242;-0.5325;-4.8192;0.5017;0.2031;-0.6347;6.79;-5.19;6.16;0.0;360.0;62.7;-604.14;84.96;3.11;119.48;68.654;20.983967;105.773415;-25.16;NaN;9.75;22.580645;61.1;16 / 22;"$GPGSV,6,6,22,68,18,028,24,73,00,000,*76::$GPGGA,235510,2059.037938,N,10546.405000,E,1,10,0.6,13.2,M,-21.0,M,,*54::$GPVTG,61.1,T,61.1,M,19.0,N,35.1,K,A*2C::$GPRMC,235510,A,2059.037938,N,10546.405000,E,19.0,61.1,221216,1.4,W,A*09::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";391010;2016-12-23 06:55:09:971
-7.7629;-0.2925;-4.1887;-8.4186;-0.7726;-4.9699;0.7006;0.4843;0.8077;4.56;5.52;-5.59;0.0;360.9;62.1;-603.66;85.0;4.52;120.56;69.274;20.983967;105.773415;-25.16;NaN;9.75;22.580645;61.1;16 / 22;"$GPGSV,6,6,22,68,18,028,28,73,00,000,*7A::$GPGGA,235511,2059.039993,N,10546.409876,E,1,10,0.6,13.2,M,-21.0,M,,*5F::$GPVTG,62.3,T,62.3,M,19.0,N,35.1,K,A*2C::$GPRMC,235511,A,2059.039993,N,10546.409876,E,19.0,62.3,221216,1.4,W,A*03::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.8*3F";392009;2016-12-23 06:55:10:970
-9.0055;-0.3996;-5.5265;-8.5642;-0.2727;-4.7697;-0.3835;-0.1251;-0.7246;-1.96;-0.14;3.68;0.0;358.74;61.32;-602.04;85.07;1.59;119.12;69.811;20.984034;105.77358;-26.77;NaN;9.25;16.129032;66.9;16 / 22;"$GPGSV,6,6,22,68,18,028,27,73,00,000,*75::$GPGGA,235512,2059.042023,N,10546.414889,E,1,10,0.6,12.7,M,-21.0,M,,*5A::$GPVTG,66.9,T,66.9,M,18.0,N,33.3,K,A*29::$GPRMC,235512,A,2059.042023,N,10546.414889,E,18.0,66.9,221216,1.4,W,A*0D::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.7*30";393011;2016-12-23 06:55:11:972
-9.3245;-0.471;-5.2837;-8.4417;-0.0961;-4.9898;-0.8303;-0.3743;-0.2629;-4.2;6.19;-4.7;0.0;358.02;60.18;-602.76;85.11;0.56;120.59;70.587;20.984034;105.77358;-26.77;NaN;9.25;16.129032;66.9;9 / 9;"$GPGSV,3,3,09,25,13,310,30*44::$GPGGA,235513,2059.044909,N,10546.420160,E,1,09,0.6,10.1,M,-21.0,M,,*59::$GPVTG,67.5,T,67.5,M,18.5,N,34.2,K,A*2A::$GPRMC,235513,A,2059.044909,N,10546.420160,E,18.5,67.5,221216,1.4,W,A*0A::$GPGSA,A,3,02,05,06,09,12,13,17,19,25,,,,1.0,0.6,0.7*32";394009;2016-12-23 06:55:12:970
-8.8746;-0.3829;-6.2525;-8.4241;-0.0975;-5.0195;-0.3926;-0.2848;-1.1986;-1.14;-6.6;0.1;0.0;357.9;61.02;-602.88;85.03;0.57;120.79;68.781;20.984116;105.77376;-36.13;NaN;9.75;12.903226;67.2;10 / 10;"$GPGSV,3,3,10,20,13,233,23,25,13,310,29*77::$GPGGA,235514,2059.046906,N,10546.425398,E,1,10,0.6,9.8,M,-21.0,M,,*6A::$GPVTG,67.2,T,67.2,M,19.0,N,35.1,K,A*2C::$GPRMC,235514,A,2059.046906,N,10546.425398,E,19.0,67.2,221216,1.4,W,A*03::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.7*30";395012;2016-12-23 06:55:13:973
-8.1747;-0.1378;-5.2551;-8.3305;-0.1149;-5.173;0.2124;-0.0221;-0.0469;4.04;-0.29;2.09;0.0;357.36;60.72;-603.18;85.01;0.67;121.84;67.827;20.984116;105.77376;-36.13;NaN;9.75;12.903226;67.2;10 / 10;"$GPGSV,3,3,10,20,13,233,22,25,13,310,34*7A::$GPGGA,235515,2059.049895,N,10546.430666,E,1,10,0.6,9.3,M,-21.0,M,,*64::$GPVTG,58.5,T,58.5,M,19.4,N,36.0,K,A*2A::$GPRMC,235515,A,2059.049895,N,10546.430666,E,19.4,58.5,221216,1.4,W,A*09::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.7*30";396009;2016-12-23 06:55:14:970
-9.2531;-0.5876;-5.2337;-8.3748;-0.4458;-5.0827;-0.8047;-0.1379;-0.1064;1.5;-0.42;-1.28;0.0;359.34;61.38;-602.94;85.02;2.61;121.25;66.715;20.984203;105.773926;-38.06;NaN;9.75;9.677419;67.0;10 / 10;"$GPGSV,3,3,10,20,13,233,24,25,13,310,29*70::$GPGGA,235516,2059.052202,N,10546.435710,E,1,10,0.6,9.2,M,-21.0,M,,*6D::$GPVTG,67.0,T,67.0,M,19.0,N,35.1,K,A*2C::$GPRMC,235516,A,2059.052202,N,10546.435710,E,19.0,67.0,221216,1.4,W,A*0C::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.7*30";397009;2016-12-23 06:55:15:970
-7.7201;-0.0235;-5.0076;-8.3369;-0.4736;-5.1423;0.6765;0.4535;0.1715;6.42;1.73;2.09;0.0;359.16;62.16;-601.26;84.91;2.77;121.67;66.626;20.984203;105.773926;-38.06;NaN;9.75;9.677419;67.0;10 / 10;"$GPGSV,3,3,10,20,13,233,23,25,13,310,33*7C::$GPGGA,235517,2059.055109,N,10546.440811,E,1,10,0.6,8.1,M,-21.0,M,,*6D::$GPVTG,65.7,T,65.7,M,19.9,N,36.9,K,A*2E::$GPRMC,235517,A,2059.055109,N,10546.440811,E,19.9,65.7,221216,1.4,W,A*02::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.0,0.6,0.7*30";398009;2016-12-23 06:55:16:970
-9.4982;-0.1663;-4.9719;-8.45;-0.3488;-4.9645;-0.9906;0.1848;0.0264;6.73;-2.68;4.17;0.0;358.62;60.84;-600.36;85.03;2.04;120.43;67.477;20.984287;105.77409;-43.23;NaN;10.25;9.677419;65.1;10 / 10;"$GPGSV,3,3,10,20,13,233,26,25,13,310,32*78::$GPGGA,235518,2059.057198,N,10546.446022,E,1,10,0.8,7.6,M,-21.0,M,,*60::$GPVTG,65.1,T,65.1,M,19.9,N,36.9,K,A*2E::$GPRMC,235518,A,2059.057198,N,10546.446022,E,19.9,65.1,221216,1.4,W,A*0F::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";399010;2016-12-23 06:55:17:971
-10.0124;-0.6971;-4.1959;-8.5105;-0.1511;-4.8702;-1.4376;-0.5449;0.711;-7.68;7.14;-7.12;0.0;357.84;58.44;-602.1;85.28;0.88;119.78;66.415;20.984287;105.77409;-43.23;NaN;10.25;9.677419;65.1;10 / 10;"$GPGSV,3,3,10,20,13,233,26,25,13,310,37*7D::$GPGGA,235519,2059.059442,N,10546.451477,E,1,10,0.8,6.9,M,-21.0,M,,*61::$GPVTG,67.6,T,67.6,M,18.5,N,34.2,K,A*2A::$GPRMC,235519,A,2059.059442,N,10546.451477,E,18.5,67.6,221216,1.4,W,A*08::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";400010;2016-12-23 06:55:18:971
-6.8227;-0.371;-5.5003;-8.1756;-0.4803;-5.3943;1.4199;0.1132;-0.0618;-1.23;-0.6;-1.34;0.0842;357.24;61.44;-602.52;84.89;2.81;123.42;68.305;20.984356;105.77427;-49.03;NaN;9.5;9.677419;66.2;10 / 10;"$GPGSV,3,3,10,20,13,233,26,25,13,310,32*78::$GPGGA,235520,2059.061392,N,10546.456531,E,1,10,0.8,5.8,M,-21.0,M,,*6C::$GPVTG,66.2,T,66.2,M,18.5,N,34.2,K,A*2A::$GPRMC,235520,A,2059.061392,N,10546.456531,E,18.5,66.2,221216,1.4,W,A*02::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";401010;2016-12-23 06:55:19:971
-8.3223;-0.9399;-5.3646;-8.1405;-0.7371;-5.4184;-0.0902;-0.1945;0.1147;-0.62;-1.03;5.91;0.0842;357.72;62.28;-601.02;84.73;4.31;123.65;70.033;20.984356;105.77427;-49.03;NaN;9.5;9.677419;66.2;8 / 8;"$GPGSV,2,2,08,17,31,120,38,19,45,109,31,20,13,233,28,25,13,310,39*7B::$GPGGA,235521,2059.063677,N,10546.461682,E,1,08,0.8,5.7,M,-21.0,M,,*68::$GPVTG,67.2,T,67.2,M,18.5,N,34.2,K,A*2A::$GPRMC,235521,A,2059.063677,N,10546.461682,E,18.5,67.2,221216,1.4,W,A*01::$GPGSA,A,3,02,05,12,13,17,19,20,25,,,,,1.1,0.8,0.8*3F";402009;2016-12-23 06:55:20:970
-8.5889;-0.7638;-5.6193;-8.4198;-7.0E-4;-5.0276;-0.0955;-0.7631;-0.5478;3.03;-5.95;7.11;0.0842;356.76;59.82;-603.78;85.11;0.0;120.84;69.838;20.98444;105.77445;-47.42;NaN;10.0;12.903226;66.0;10 / 10;"$GPGSV,3,3,10,20,13,233,28,25,13,310,35*71::$GPGGA,235522,2059.066338,N,10546.467376,E,1,10,0.8,6.3,M,-21.0,M,,*66::$GPVTG,66.0,T,66.0,M,19.4,N,36.0,K,A*2A::$GPRMC,235522,A,2059.066338,N,10546.467376,E,19.4,66.0,221216,1.4,W,A*02::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";403011;2016-12-23 06:55:21:972
-9.3411;-0.809;-6.043;-8.534;0.1185;-4.8298;-0.7218;-0.9287;-1.165;-0.06;-5.65;-2.32;0.0842;355.26;57.9;-607.62;85.28;-0.69;119.51;68.935;20.98444;105.77445;-47.42;NaN;10.0;12.903226;66.0;9 / 9;"$GPGSV,3,3,09,25,13,310,37*43::$GPGGA,235523,2059.069063,N,10546.473149,E,1,09,0.8,6.7,M,-21.0,M,,*62::$GPVTG,64.3,T,64.3,M,19.9,N,36.9,K,A*2E::$GPRMC,235523,A,2059.069063,N,10546.473149,E,19.9,64.3,221216,1.4,W,A*06::$GPGSA,A,3,02,05,09,12,13,17,19,20,25,,,,1.1,0.8,0.8*36";404009;2016-12-23 06:55:22:970
-8.8579;-0.2401;-5.8241;-8.329;-0.1246;-5.1752;-0.4321;-0.114;-0.5886;-2.11;-1.79;0.53;0.0842;357.24;60.06;-607.26;85.11;0.73;121.85;68.354;20.984528;105.77464;-48.39;NaN;10.0;12.903226;62.5;10 / 10;"$GPGSV,3,3,10,20,13,233,28,25,13,310,28*7D::$GPGGA,235524,2059.071644,N,10546.478438,E,1,10,0.8,6.0,M,-21.0,M,,*68::$GPVTG,62.5,T,62.5,M,19.4,N,36.0,K,A*2A::$GPRMC,235524,A,2059.071644,N,10546.478438,E,19.4,62.5,221216,1.4,W,A*0E::$GPGSA,A,3,02,05,06,09,12,13,17,19,20,25,,,1.1,0.8,0.8*30";405010;2016-12-23 06:55:23:971
